logFC,AveExpr,t,P.Value,adj.P.Val,B,CpG
0.117024262351319,-4.86082246714778,4.64730092702283,6.48843730543014e-05,0.766761580756231,1.63289262123226,cg07769074
0.0717503966503385,-1.97579520339694,4.64489193707028,6.53225796298264e-05,0.766761580756231,1.62645418751937,cg09006543
0.108436329490125,0.926256053464573,4.6431123145828,6.56481886639012e-05,0.766761580756231,1.62169811241608,cg05833905
-0.0690062583182002,3.38088280077874,-4.63853569037156,6.64929765185857e-05,0.766761580756231,1.60946804653333,cg05251187
-0.100601228590663,-1.8452703811477,-4.6357049393311,6.70208948905133e-05,0.766761580756231,1.60190422085222,cg11869510
0.118433225029339,0.401640298139292,4.63260808950714,6.76032094673436e-05,0.766761580756231,1.59363004470968,cg26975848
-0.103590377102106,1.36133596826529,-4.62066108181835,6.98971351635887e-05,0.766761580756231,1.5617166266649,cg24783070
0.108580161561684,-4.02546116107693,4.61800748498932,7.04170491783641e-05,0.766761580756231,1.5546296611007,cg06082920
-0.0772084030290659,2.3576990149215,-4.61118022908328,7.17724196980444e-05,0.766761580756231,1.53639855136692,cg14378348
-0.120741952291272,2.57511702894573,-4.60677436921249,7.2660807711582e-05,0.766761580756231,1.52463529073315,cg14368930
-0.103290468702797,3.24804131789929,-4.60382398847829,7.32618116944464e-05,0.766761580756231,1.51675886969795,cg01834979
-0.0680045875541341,1.71207593205072,-4.60232403002321,7.3569249044699e-05,0.766761580756231,1.51275479661316,cg10417840
0.105543544035173,-0.462150131833749,4.59972804183697,7.41043629032246e-05,0.766761580756231,1.50582533481128,cg20708537
-0.150269312051765,-4.06024350137433,-4.59889700583995,7.42764804636126e-05,0.766761580756231,1.50360716479124,cg15490095
0.147751856400224,-1.21498961398458,4.59798941153712,7.44649076395397e-05,0.766761580756231,1.50118471007512,cg03809021
-0.0677436307153516,2.06771454550045,-4.59452707497002,7.51880978501444e-05,0.766761580756231,1.4919440025047,cg22828473
0.095816464567044,-1.26037486326067,4.59000539204009,7.61430662243402e-05,0.766761580756231,1.47987740913753,cg05659187
0.0614105058009514,2.27556927244361,4.58436414587691,7.73513811276716e-05,0.766761580756231,1.46482542764751,cg07638890
0.164019044518128,-2.30207308071803,4.58275039991089,7.77005219215343e-05,0.766761580756231,1.4605200983775,cg11649715
0.0691902201108646,2.66402207314014,4.57845653180491,7.86371553990595e-05,0.766761580756231,1.4490654697691,cg09233791
-0.120934737849978,1.50249859256371,-4.56060768714059,8.26521719326e-05,0.766761580756231,1.40146683097008,cg20817073
0.128958681305304,0.132600611208702,4.55949068559436,8.29100937019129e-05,0.766761580756231,1.39848893361062,cg06900216
0.0683791055466569,3.57512077732511,4.55737174240552,8.34015656160207e-05,0.766761580756231,1.39284017435063,cg13793064
0.0459911259198372,4.22697367443501,4.55125987769193,8.48354151647033e-05,0.766761580756231,1.3765490629974,cg09528520
0.0767033993496475,-0.504700449043167,4.5488975285797,8.53961544771931e-05,0.766761580756231,1.37025309898584,cg08355659
0.0841701265006344,1.85879267397346,4.54402720858884,8.65638287659497e-05,0.766761580756231,1.35727458243911,cg19991780
-0.050521002297005,4.04206820150541,-4.53016314784952,8.99751996792873e-05,0.766761580756231,1.32034066953165,cg15737787
-0.0585131423641551,4.22228803062101,-4.52365071187609,9.16233404065885e-05,0.766761580756231,1.30299736382711,cg02644266
0.14180550971419,-0.605915685750585,4.51787347946708,9.31104568285757e-05,0.766761580756231,1.28761515913526,cg14996985
0.0521027981647119,2.43102129804157,4.51560179584183,9.37017442407872e-05,0.766761580756231,1.28156749894428,cg25219415
-0.0682658240711946,0.679194866971717,-4.51558314817106,9.37066133416776e-05,0.766761580756231,1.28151785718095,cg11847933
0.0979905251462882,1.05400248412598,4.51427579981489,9.40486016410081e-05,0.766761580756231,1.27803765790597,cg23332027
-0.0661578119320012,1.08721249019589,-4.51157697618682,9.47585037895139e-05,0.766761580756231,1.27085380294063,cg15215842
0.080716560790985,0.576491713171314,4.50388946587156,9.68098860618464e-05,0.766761580756231,1.2503944843802,cg08270236
-0.0602383154196209,2.85856861879967,-4.50065281766364,9.76866865550616e-05,0.766761580756231,1.24178219316784,cg27581040
-0.0835973586411036,2.59251849386798,-4.50054136187527,9.77170194591645e-05,0.766761580756231,1.24148564142977,cg01961560
0.133708082547434,-2.8601282101026,4.49922226595771,9.8076723801707e-05,0.766761580756231,1.23797599507774,cg12724357
-0.0435815765863988,-4.92301790207078,-4.49719431374611,9.86322876919529e-05,0.766761580756231,1.23258064997507,cg13259821
-0.0873767215282834,2.80022789758102,-4.49311053018523,9.97605356188621e-05,0.766761580756231,1.2217169558214,cg00455904
-0.0546724713236739,3.30562783703575,-4.47820037954681,0.000103989510738431,0.766761580756231,1.18206633162346,cg25466021
-0.114347653036495,-2.34464282389647,-4.47360364605358,0.000105328759194651,0.766761580756231,1.16984651822701,cg16069079
-0.0699503795400744,2.85056118473371,-4.46695997497429,0.000107294628582547,0.766761580756231,1.15218881955198,cg16521160
0.0782220460272942,-1.62163054344367,4.46635132295233,0.000107476536684615,0.766761580756231,1.15057134640081,cg07346805
-0.362629274939304,-3.92238047560869,-4.45641177268966,0.000110490775041924,0.766761580756231,1.12416248611879,cg25395304
-0.0603625046698492,3.88112579552776,-4.44454695427928,0.000114198657228136,0.766761580756231,1.09265120772583,cg04426031
0.0920676304177053,-4.10400906691553,4.44293054145608,0.00011471324897783,0.766761580756231,1.08835934533175,cg04845985
-0.0896452825106176,-0.602010775660251,-4.43897571042022,0.000115981987690889,0.766761580756231,1.07785969181371,cg16499829
0.0658196801345271,-4.27220412666545,4.43649318081732,0.000116785489494665,0.766761580756231,1.07126965938642,cg18879793
0.0703597115866638,-4.03707539562376,4.43399098859494,0.000117600932299676,0.766761580756231,1.06462807278748,cg20506184
0.0460541249414388,-4.56936094519613,4.43183773711119,0.000118307169502795,0.766761580756231,1.05891319950954,cg26678313
-0.0877126249783594,3.75126614984982,-4.42882336708367,0.000119302900613113,0.766761580756231,1.0509136672727,cg26376534
-0.0694104891699121,3.04502019474043,-4.42713759318833,0.000119863371824864,0.766761580756231,1.0464403741489,cg07396867
-0.074402246862831,1.94897675417641,-4.42697346152658,0.00011991807992005,0.766761580756231,1.0460048576445,cg25142466
0.181530505165731,-1.35183698280801,4.42530500527861,0.000120475611723733,0.766761580756231,1.041577838382,cg07114310
-0.0401214980781646,3.27659836805945,-4.42252726032035,0.000121409521420654,0.766761580756231,1.0342081204248,cg09024239
-0.082695136994657,-3.31285131920891,-4.4219266677861,0.000121612387834428,0.766761580756231,1.03261477692808,cg07226396
-0.0574394489591459,1.8858543887493,-4.42097064447795,0.000121936003001288,0.766761580756231,1.0300785707043,cg22906796
-0.0518580275421535,3.40781050912072,-4.4170626607832,0.000123267748167591,0.766761580756231,1.01971219750406,cg02393092
0.0742423681956341,-4.52132880276615,4.41270026921074,0.000124771354102144,0.766761580756231,1.00814236652589,cg12462705
-0.0691143839351439,-4.77572145229462,-4.40930724441391,0.000125953381152672,0.766761580756231,0.999144868911293,cg00257878
0.0831524516185517,2.88638920013169,4.40681504258655,0.000126828641665231,0.766761580756231,0.992536925671442,cg00493609
0.0736477414316948,1.0066980250465,4.40153293909268,0.000128703661015553,0.766761580756231,0.978533914495307,cg18545915
-0.0779270734014291,-1.29745049639421,-4.39592614979826,0.000130723950293871,0.766761580756231,0.963673460343534,cg16210397
-0.110901552355184,2.04911435495815,-4.39552741074208,0.000130868816842405,0.766761580756231,0.962616757206079,cg02261695
-0.0609382777548406,2.02386118167508,-4.39299751219324,0.000131791666514059,0.766761580756231,0.955912648248519,cg00706371
0.0887439667611932,-1.58362939808978,4.39183089942607,0.000132219386598947,0.766761580756231,0.95282141720055,cg02684341
0.0717994835227869,3.64240704724287,4.3898565766665,0.000132946371651992,0.766761580756231,0.947590298312788,cg10422167
0.0785454676919694,1.25893188941225,4.38849536319841,0.000133449899295761,0.766761580756231,0.943983909465588,cg17261979
0.0626984186090471,0.0757816523310034,4.38504582928601,0.000134734383367463,0.766761580756231,0.934845657278776,cg21307110
0.0602410447978775,-1.90545469569475,4.3783222495518,0.000137273256815969,0.766761580756231,0.917037845091448,cg24126247
-0.0588977939819844,-2.14067495479661,-4.37743254127554,0.000137612743008122,0.766761580756231,0.914681776811955,cg13453819
0.0642847372677411,3.04489039643073,4.37220114268645,0.000139625750424956,0.766761580756231,0.900830123655406,cg01400490
0.0738691520225225,-2.41813120488274,4.36687374183758,0.00014170562498437,0.766761580756231,0.886727456396747,cg17532822
-0.0632894569259675,-3.84541134556037,-4.36472033278882,0.000142555007703485,0.766761580756231,0.881027879538731,cg03235972
0.090248538483044,2.94467568605251,4.36360729399732,0.000142996002192614,0.766761580756231,0.87808213029296,cg18192200
0.118998926577445,3.31868959672731,4.36317100418464,0.000143169231337438,0.766761580756231,0.876927491874155,cg16613243
-0.0517810467440337,2.3770938655595,-4.35848720621781,0.000145042057653653,0.766761580756231,0.864533223945472,cg16362305
0.0661514795395095,2.00407872759354,4.35644420204243,0.000145866525019817,0.766761580756231,0.859127816602508,cg27270590
0.0774570996751552,-2.24424333982883,4.35609657871161,0.000146007271180236,0.766761580756231,0.858208118212164,cg10142878
0.0656625992757854,1.67909210125745,4.35377779244692,0.000146949545150472,0.766761580756231,0.852073720992079,cg01622107
-0.120496427470513,3.14187675216739,-4.35163046168817,0.000147827505962578,0.766761580756231,0.846393469201343,cg01571001
-0.0710537673888261,2.82959324553755,-4.34846436479975,0.000149131468620024,0.766761580756231,0.838019293756584,cg07485777
0.0450072779189235,-4.3600254099801,4.34804717254586,0.000149304135648299,0.766761580756231,0.836915927379216,cg01755539
0.0942908695380495,-4.61197620131637,4.34731787799233,0.000149606450017416,0.766761580756231,0.834987179469861,cg26693529
0.234579619818424,-2.16729690104353,4.34727109232776,0.000149625864713741,0.766761580756231,0.834863448663623,cg13838055
-0.0722423541828787,3.40858997258456,-4.34429463148397,0.000150866142600041,0.766761580756231,0.826992336362706,cg25718645
0.0739359258762242,-3.15666011433007,4.34413261034751,0.000150933946960645,0.766761580756231,0.826563908854204,cg17854497
0.0650826302896725,-1.23351353393822,4.34245921115883,0.000151636013720299,0.766761580756231,0.822139171558115,cg08772789
0.057117139140569,2.62325743370024,4.33985265741117,0.000152736015843164,0.766761580756231,0.81524768087896,cg24239364
0.0786213991071251,-0.945251782141154,4.3341162671247,0.000155184706774177,0.766761580756231,0.80008402220664,cg20451986
0.0702569064077619,-3.57247371035736,4.33260104866653,0.000155837959283826,0.766761580756231,0.796079325159169,cg18007850
-0.0457061100728089,-0.289421168356594,-4.33248402918723,0.000155888522506513,0.766761580756231,0.795770056035154,cg01620611
0.0724788578564601,3.03117974375629,4.33002493346884,0.000156954837037059,0.766761580756231,0.789271325702364,cg17864650
-0.0642245886821636,1.92984023867958,-4.32873030018882,0.00015751910962233,0.766761580756231,0.785850248408886,cg17208740
-0.105819459262705,0.748234682475392,-4.32854671089032,0.000157599290088324,0.766761580756231,0.785365128722383,cg10540722
-0.0452747311069036,3.11983917504356,-4.32803648809794,0.000157822335743374,0.766761580756231,0.78401692804542,cg14414670
-0.0459687859042512,0.975144229242712,-4.32503921494015,0.000159138916454884,0.766761580756231,0.77609763678896,cg17289878
0.0319050977486042,-1.79848311061199,4.32329697021249,0.00015990919546935,0.766761580756231,0.771494836269056,cg20625065
0.0462155451401203,1.24339135733104,4.31746903046776,0.000162512705487681,0.766761580756231,0.756100796248777,cg03074244
-0.120013938108207,1.46336107907078,-4.31308755959387,0.000164497571493512,0.766761580756231,0.744530214883715,cg21566642
-0.0658030815038152,0.588462939072185,-4.30919752668696,0.000166279867511528,0.766761580756231,0.734259395428563,cg16279290
-0.0592012679329255,1.53979649397442,-4.3086706188639,0.000166522743078087,0.766761580756231,0.732868348658934,cg19031627
0.0767013998164301,-3.67852246860845,4.30856345722395,0.000166572181573071,0.766761580756231,0.732585444063946,cg07186599
0.0970163124966051,-2.32014233777622,4.30564547288179,0.000167923965700938,0.766761580756231,0.724882568979743,cg06108945
0.0930770543831433,-2.77000425193678,4.30283831282468,0.000169234633498725,0.766761580756231,0.717473242752277,cg21612666
0.0625114070669335,-4.50561478636562,4.30165876994381,0.000169788374154787,0.766761580756231,0.714360204131455,cg13600480
0.0901988090176494,-3.17990855922998,4.29600840968151,0.000172465872526485,0.766761580756231,0.699450234255933,cg03508409
0.0829258156581784,1.63506698662213,4.29539245432781,0.000172760259845643,0.766761580756231,0.697825114837957,cg07277108
-0.0945668564494837,-2.22888702143725,-4.29503349801382,0.000172932046839413,0.766761580756231,0.696878076491728,cg20603260
0.0410459795672052,2.74021518271318,4.29249617633378,0.000174151161681611,0.766761580756231,0.690184295325447,cg01709975
-0.121751108439934,2.78950517167076,-4.28956060434524,0.000175572217358152,0.766761580756231,0.682440891680569,cg26606542
-0.0616471960201928,2.86849424818999,-4.28687520434605,0.000176882193975616,0.766761580756231,0.675358342855443,cg11288527
-0.10186165327645,1.90313918255814,-4.28665524941983,0.00017698991776143,0.766761580756231,0.674778268146186,cg21702431
0.0613321972885346,-4.4850075926665,4.28569885647783,0.000177459068609693,0.766761580756231,0.672256098535342,cg23258897
-0.100720548267727,-3.85087738086105,-4.28207035379052,0.000179250193826013,0.766761580756231,0.662688184046512,cg09932135
0.0871838396770231,2.20305730886789,4.28103433785317,0.000179764866330046,0.766761580756231,0.659956646203357,cg20751345
0.0946917056137806,0.107522425392922,4.28053137560314,0.000180015253959184,0.766761580756231,0.658630596037098,cg25908281
-0.0552896755714122,0.405799013191981,-4.27594379774972,0.000182315019450296,0.766761580756231,0.646537034786299,cg03450842
-0.0840248721549039,1.88667634838816,-4.27407491519137,0.000183260188236427,0.766761580756231,0.641611149249309,cg05414163
0.0689643658857878,-2.55243590702217,4.2731212060651,0.000183744379480048,0.766761580756231,0.639097595267568,cg25539979
0.0592208592348654,3.36577348027111,4.27291796819094,0.000183847724993201,0.766761580756231,0.638561965632564,cg11336938
0.0595707318609542,0.960026067582834,4.27167665866981,0.000184480171643647,0.766761580756231,0.635290633527511,cg01617617
0.0672284192855354,-5.43613477340694,4.27002847985288,0.0001853232378541,0.766761580756231,0.63094735159414,cg24131748
-0.0730028422740516,-4.62499131017179,-4.26976907621828,0.000185456272308351,0.766761580756231,0.630263803068756,cg12353549
0.123382142408316,1.07082912421985,4.26675438777006,0.000187009277419257,0.766761580756231,0.622320508990907,cg02030353
-0.0412710902896029,2.69808216146156,-4.26643301217345,0.00018717558800695,0.766761580756231,0.621473797821857,cg14217420
0.0487632941755576,3.75264302348736,4.26392072296625,0.000188480728340818,0.766761580756231,0.61485526803523,cg19929151
0.0867088523506049,-0.156149368545051,4.26354856274026,0.000188674828747009,0.766761580756231,0.613874896343019,cg24959762
-0.0425646685901457,0.757981429578112,-4.26216076146497,0.000189400378393648,0.766761580756231,0.610219208680387,cg19413705
-0.0599232372116368,2.00402144106961,-4.25986462766319,0.000190606860230761,0.766761580756231,0.604171384743903,cg07624008
-0.046825132030315,-4.2038918408481,-4.25830367102353,0.00019143137747443,0.766761580756231,0.600060351745047,cg06688411
0.0521377781386633,-0.291088944870856,4.25643676479994,0.000192422124236789,0.766761580756231,0.595143972657182,cg21473786
0.109419469443547,-0.380359562702258,4.25254197033087,0.000194505366562324,0.766761580756231,0.584888762485379,cg05832593
0.0870219156330281,-3.45375603249173,4.25021687418607,0.000195759602538307,0.766761580756231,0.578767614812542,cg05379302
-0.0844167656488176,-0.104159836785689,-4.24819865927126,0.000196854763532397,0.766761580756231,0.573454959499135,cg14742940
-0.0473708126916658,2.01721238566539,-4.24317964350747,0.00019960455102847,0.766761580756231,0.56024549647257,cg00388000
0.0539927070614312,2.46840363729197,4.23918203967873,0.000201821814268237,0.766761580756231,0.549726691255279,cg07360813
0.114735674590491,3.47493762652749,4.23394267622192,0.000204764641089221,0.766761580756231,0.535943741856481,cg01017235
-0.0604075977128715,-3.59923677594342,-4.23240158631307,0.000205638262234868,0.766761580756231,0.531890377661215,cg14102832
0.144074168640851,-2.05020387905318,4.23208524503042,0.000205818045687283,0.766761580756231,0.531058378972088,cg14611745
-0.0665971468986822,-6.23629770776602,-4.23068031108456,0.000206618374345371,0.766761580756231,0.527363473767984,cg19384852
-0.0666904931935099,3.12212912937342,-4.22963185429859,0.000207217632996804,0.766761580756231,0.524606261014161,cg02808577
-0.0492647306454634,3.70467114384169,-4.22746714558231,0.000208460327772875,0.766761580756231,0.518914024678841,cg15952851
-0.0737502926083211,0.711413779879051,-4.22350919241206,0.000210751503960298,0.766761580756231,0.508508002428648,cg26703534
0.0917897302335846,1.97236516839324,4.2215849652468,0.000211874352410562,0.766761580756231,0.503449714201427,cg00060641
0.0553800496780173,2.88482043501892,4.21959610406754,0.00021304111649692,0.766761580756231,0.498222057413527,cg05476493
0.207997091011032,1.7634038243231,4.21648017060604,0.000214881827020472,0.766761580756231,0.49003302920597,cg21916358
-0.0661791124729811,3.0549019925524,-4.21468089696588,0.0002159518649136,0.766761580756231,0.485304947136182,cg02883146
0.0750934415124867,2.95838567181417,4.21435605371642,0.000216145610067975,0.766761580756231,0.484451380943838,cg13953455
0.085673847807051,-3.09505950656519,4.21249148413007,0.000217261008491672,0.766761580756231,0.479552276121605,cg22631459
-0.0492177049320348,2.92724723128569,-4.21195224743832,0.000217584640186269,0.766761580756231,0.478135537135047,cg25530992
0.0577422153326863,-1.76322722534831,4.21120928146428,0.000218031322013454,0.766761580756231,0.476183605849124,cg04352529
-0.0731726451549181,3.49344045079993,-4.20904107626468,0.000219340053419976,0.766761580756231,0.470487706464217,cg13867334
0.0628988434851928,-2.01352070959448,4.20796271789913,0.000219993832533627,0.766761580756231,0.467655092300282,cg01539133
-0.121243625385265,-2.28816150780759,-4.20600728912205,0.000221184259192507,0.766761580756231,0.462519020535556,cg06912216
-0.142618397959606,-0.778339036013672,-4.20431776793483,0.000222217918408301,0.766761580756231,0.458081807181319,cg03265956
0.0706650188019291,0.666081591349667,4.20374567229022,0.000222569008006348,0.766761580756231,0.456579395515381,cg14063347
-0.0648277446846622,2.11233628521189,-4.20366978354689,0.000222615621256024,0.766761580756231,0.456380103405062,cg07548638
0.184507393823509,0.131732288095908,4.2016954885637,0.000223831682623492,0.766761580756231,0.45119567552129,cg17004583
-0.0562930915646138,3.98813548935425,-4.20123074351694,0.00022411889174928,0.766761580756231,0.44997535182825,cg13645463
-0.0726146598187259,1.92993884431239,-4.20060822338633,0.000224504173991477,0.766761580756231,0.448340791543825,cg26581286
0.0736785395582413,-2.55881093783747,4.20030252174362,0.000224693613906,0.766761580756231,0.44753812633357,cg23400942
-0.0560785389598034,2.22248201623355,-4.20020204046864,0.000224755915435646,0.766761580756231,0.447274300667361,cg22912611
0.052291134137098,1.70981145101235,4.19912425201124,0.00022542524968708,0.766761580756231,0.444444527558574,cg02094354
-0.0555367670469534,1.16277342545453,-4.19719532905463,0.00022662806836854,0.766761580756231,0.439380481375617,cg23188616
0.10262327651078,-3.729386534522,4.19642184708372,0.000227112163449726,0.766761580756231,0.437349989843692,cg16306651
-0.352525601704292,0.400043593540522,-4.19378208246194,0.000228771985896283,0.766761580756231,0.430420903853373,cg01132407
0.0908455335284249,-4.52050543986215,4.19296014712363,0.000229291236218287,0.766761580756231,0.428263618901708,cg05101496
-0.0749607334973423,0.515366870661794,-4.18408785786463,0.000234970690073886,0.766761580756231,0.404983217559509,cg23565561
0.0433770451452908,3.7397327349697,4.17793824087356,0.000238988378407225,0.766761580756231,0.388853628803258,cg07060003
0.0534688626585404,2.90467821351357,4.17703242334249,0.000239585860968292,0.766761580756231,0.386478259965527,cg18070602
-0.0720551517391678,-3.97518993035009,-4.17407371017904,0.000241547717548798,0.766761580756231,0.3787203184039,cg26990217
-0.0499162002268297,1.4547327930207,-4.17292938707885,0.000242310729386,0.766761580756231,0.375720170776095,cg24466485
0.0652992977035151,-3.28525936842699,4.17102793230092,0.000243583835293224,0.766761580756231,0.370735425260075,cg12319423
-0.0511478012769285,2.19850907968423,-4.16938039613555,0.00024469225807863,0.766761580756231,0.366416767547838,cg18763431
-0.0553230235190993,2.50128315932394,-4.16932982086496,0.000244726362389467,0.766761580756231,0.366284201789936,cg05798194
0.0637207648010553,-0.736804635426997,4.16668162494439,0.000246518670756181,0.766761580756231,0.359343389080019,cg21834463
0.0384679478215762,3.81705564679096,4.16625455142624,0.000246808923784993,0.766761580756231,0.358224143773727,cg05808305
0.0525165941697278,3.67537091604201,4.16580808925603,0.000247112713849408,0.766761580756231,0.357054114799588,cg13416007
